Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
|||||||000001|28/03/2025|Vente|205000,00||||B024|CHARINAZ LE BAS|1250|BOHAS-MEYRIAT-RIGNAT|01|245||D|1269||||||||||||0||||||J||34
|||||||000001|11/03/2025|Vente|540000,00|114||RUE|0109|DU PERE ADAM|1210|ORNEX|01|281||AS|55||3||||||||||1|2|Appartement||91|4|||
|||||||000001|11/03/2025|Vente|540000,00|114||RUE|0109|DU PERE ADAM|1210|ORNEX|01|281||AS|55||56||||||||||1|3|Dépendance||0|0|||
|||||||000001|11/03/2025|Vente|540000,00|114||RUE|0109|DU PERE ADAM|1210|ORNEX|01|281||AS|55||50||||||||||1|3|Dépendance||0|0|||
|||||||000001|04/04/2025|Vente|276000,00|216||ALL|0088|DES CHARMILLES|1480|JASSANS-RIOTTIER|01|194||AR|64||||||||||||0|1|Maison||81|5|S||991
|||||||000001|20/03/2025|Vente|480000,00||||B028|A LA FIN|1550|POUGNY|01|308||AC|261||||||||||||0||||||S||91
|||||||000001|20/03/2025|Vente|480000,00||||B028|A LA FIN|1550|POUGNY|01|308||AC|262||||||||||||0||||||S||17
|||||||000001|20/03/2025|Vente|480000,00||||B028|A LA FIN|1550|POUGNY|01|308||AC|266||||||||||||0||||||S||20
|||||||000001|20/03/2025|Vente|480000,00||||B028|A LA FIN|1550|POUGNY|01|308||AC|267||||||||||||0||||||S||20
|||||||000001|20/03/2025|Vente|480000,00|1686||RTE|0090|DE LA GARE|1550|POUGNY|01|308||AC|271||13||21||||||||2|2|Appartement||120|4|||
|||||||000001|27/03/2025|Vente|229000,00|531||RUE|0324|CHARLES BAUDELAIRE|1100|OYONNAX|01|283|440|D|1804||||||||||||0|1|Maison||110|5|S||1111
|||||||000001|27/03/2025|Vente|229000,00|531||RUE|0324|CHARLES BAUDELAIRE|1100|OYONNAX|01|283|440|D|1804||||||||||||0|3|Dépendance||0|0|S||1111
|||||||000001|21/03/2025|Vente|32000,00|4||RUE|1080|DU PORT|1600|TREVOUX|01|427||AD|205||9||||||||||1|3|Dépendance||0|0|||
|||||||000001|21/03/2025|Vente|32000,00|4||RUE|1080|DU PORT|1600|TREVOUX|01|427||AD|205||7||||||||||1|3|Dépendance||0|0|||
|||||||000001|21/03/2025|Vente|32000,00|4||RUE|1080|DU PORT|1600|TREVOUX|01|427||AD|205||8||||||||||1|3|Dépendance||0|0|||
|||||||000001|20/03/2025|Vente|415000,00|10|B|RUE|0143|DE LA CHAPELLE|1700|MIRIBEL|01|249||AN|35||||||||||||0|1|Maison||101|4|S||897
|||||||000001|03/04/2025|Vente|716000,00|268||BD|0355|DES EPINETTES|1220|DIVONNE-LES-BAINS|01|143||AR|78||501||515||530|105,89|610||||4|3|Dépendance||0|0|||
|||||||000001|03/04/2025|Vente|716000,00|268||BD|0355|DES EPINETTES|1220|DIVONNE-LES-BAINS|01|143||AR|78||501||515||530|105,89|610||||4|3|Dépendance||0|0|||
|||||||000001|03/04/2025|Vente|716000,00|268||BD|0355|DES EPINETTES|1220|DIVONNE-LES-BAINS|01|143||AR|78||501||515||530|105,89|610||||4|3|Dépendance||0|0|||
|||||||000001|03/04/2025|Vente|716000,00|268||BD|0355|DES EPINETTES|1220|DIVONNE-LES-BAINS|01|143||AR|78||501||515||530|105,89|610||||4|2|Appartement||107|4|||
|||||||000001|03/04/2025|Vente|450000,00|85||RUE|0101|DE CHATEAU GAGNEUR|1170|GEX|01|173||AB|236||139||||||||||1|3|Dépendance||0|0|||
|||||||000001|03/04/2025|Vente|450000,00|85||RUE|0101|DE CHATEAU GAGNEUR|1170|GEX|01|173||AB|236||78|89,00|||||||||1|2|Appartement||89|4|||
|||||||000001|19/03/2025|Vente|71000,00||||B021|LE CLOS|1600|REYRIEUX|01|322||AP|971|2|||||||||||0||||||||
|||||||000001|19/03/2025|Vente|71000,00||||B021|LE CLOS|1600|REYRIEUX|01|322||AP|972||||||||||||0||||||S||75
|||||||000001|11/03/2025|Vente|270664,40|440||CHE|0124|DU COLOMBIER|1390|TRAMOYES|01|424||A|1898||||||||||||0|1|Maison||82|4|||
|||||||000001|11/03/2025|Vente|270664,40|440||CHE|0124|DU COLOMBIER|1390|TRAMOYES|01|424||A|1898||||||||||||0|3|Dépendance||0|0|||
|||||||000002|02/04/2025|Vente|210000,00||||B040|LE GRAND CHAMP|1700|BEYNOST|01|43||AK|1006||||||||||||0||||||S||644
|||||||000001|31/03/2025|Vente|405000,00|252||RUE|0440|DU VERGER BRISON|1150|LAGNIEU|01|202||B|2787||||||||||||0|1|Maison||160|5|AG||1435
|||||||000001|31/03/2025|Vente|405000,00|252||RUE|0440|DU VERGER BRISON|1150|LAGNIEU|01|202||B|2787||||||||||||0|1|Maison||160|5|S||1000
|||||||000001|04/04/2025|Vente|165000,00|5||RUE|0035|DES CHARRIERES|1510|ARTEMARE|01|22||A|237||||||||||||0|1|Maison||102|4|S||312
|||||||000001|04/04/2025|Vente|165000,00|5||RUE|0035|DES CHARRIERES|1510|ARTEMARE|01|22||A|237||||||||||||0|3|Dépendance||0|0|S||312
|||||||000001|04/04/2025|Vente|165000,00|5||RUE|0035|DES CHARRIERES|1510|ARTEMARE|01|22||A|237||||||||||||0|3|Dépendance||0|0|S||312
|||||||000001|04/04/2025|Vente|165000,00||||B001|CERVEYRIEU|1510|ARTEMARE|01|22||A|295||||||||||||0||||||T||455
|||||||000001|03/04/2025|Vente|339900,00|81||RUE|0340|DU RHONE|1700|MIRIBEL|01|249||AE|581||7|101,27|||||||||1|1|Maison||93|4|S||114
|||||||000001|24/03/2025|Vente|120000,00|3||AV|0020|DU BIJOU|1210|FERNEY-VOLTAIRE|01|160||AI|495||153||187|85,70|||||||2|3|Dépendance||0|0|||
|||||||000001|24/03/2025|Vente|120000,00|3||AV|0020|DU BIJOU|1210|FERNEY-VOLTAIRE|01|160||AI|495||153||187|85,70|||||||2|2|Appartement||86|4|||
|||||||000001|24/03/2025|Vente|120000,00|3||AV|0020|DU BIJOU|1210|FERNEY-VOLTAIRE|01|160||AI|495||48||||||||||1|3|Dépendance||0|0|||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||31||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||32||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||33||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||4||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||5||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||6||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||7||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||8||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||9||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||26||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||25||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||27||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||3||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||30||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||17||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||19||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||18||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||16||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||1||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||10||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||11||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||12||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||13||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||14||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||15||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||24||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||23||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||28||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||29||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||22||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||21||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||20||||||||||1||||||||
|||||||000001|14/03/2025|Vente en l'état futur d'achèvement|1346818,10|||||||VILLEBOIS|01|444||AE|696||2||||||||||1||||||||
|||||||000001|04/04/2025|Vente en l'état futur d'achèvement|399000,00||||B152|LA SCIE|1220|DIVONNE-LES-BAINS|01|143||AR|383||33|70,50|||||||||1||||||||
|||||||000001|04/04/2025|Vente en l'état futur d'achèvement|399000,00||||B152|LA SCIE|1220|DIVONNE-LES-BAINS|01|143||AR|383||111|14,40|||||||||1||||||||
|||||||000001|04/04/2025|Vente|445000,00|38||CHE|0076|DE LA SERVETTE|1150|LEYMENT|01|213||B|2108||||||||||||0|3|Dépendance||0|0|S||1281
|||||||000001|04/04/2025|Vente|445000,00|38||CHE|0076|DE LA SERVETTE|1150|LEYMENT|01|213||B|2108||||||||||||0|1|Maison||130|5|S||1281
|||||||000001|04/04/2025|Vente|299000,00||||B255|LA RUAZ|1160|DRUILLAT|01|151||E|59||||||||||||0||||||AG||542
|||||||000001|04/04/2025|Vente|299000,00|46||PL|0042|DES CHAUMES|1160|DRUILLAT|01|151||E|60||||||||||||0|3|Dépendance||0|0|S||600
|||||||000001|04/04/2025|Vente|299000,00|46||PL|0042|DES CHAUMES|1160|DRUILLAT|01|151||E|60||||||||||||0|1|Maison||98|3|S||600
|||||||000001|04/04/2025|Vente|299000,00|46||PL|0042|DES CHAUMES|1160|DRUILLAT|01|151||E|60||||||||||||0|1|Maison||98|3|AG||650
|||||||000001|04/04/2025|Vente|299000,00|46||PL|0042|DES CHAUMES|1160|DRUILLAT|01|151||E|60||||||||||||0|3|Dépendance||0|0|AG||650
|||||||000001|09/04/2025|Vente|306000,00|111||ALL|1047|DE LA PATTE DE LIEVRE|1600|TREVOUX|01|427||AC|363||||||||||||0|1|Maison||95|5|S||408
|||||||000001|01/04/2025|Vente|250000,00|241||RUE|0044|MARIE DE FONSCOLOMBE|1500|SAINT-MAURICE-DE-REMENS|01|379||AE|247||||||||||||0|1|Maison||124|4|S||299
|||||||000001|01/04/2025|Vente|250000,00||||B087|ST MAURICE DE REMENS EST|1500|SAINT-MAURICE-DE-REMENS|01|379||AE|540||||||||||||0||||||BT||105
|||||||000001|01/04/2025|Vente|250000,00||||B087|ST MAURICE DE REMENS EST|1500|SAINT-MAURICE-DE-REMENS|01|379||AE|540||||||||||||0||||||J||146
|||||||000001|31/03/2025|Vente|324000,00|51||IMP|0048|DES CHENES|1160|PRIAY|01|314||D|2059||||||||||||0|1|Maison||125|5|S||1373
|||||||000001|03/04/2025|Vente|300,00||||B281|SUR LE MOUX|1230|SAINT-RAMBERT-EN-BUGEY|01|384||ZK|63||||||||||||0||||||P||1560
|||||||000001|26/03/2025|Vente|75000,00||||B009|LES BASSETS|1320|SAINT-NIZIER-LE-DESERT|01|381||A|137||||||||||||0||||||T||5866
|||||||000001|26/03/2025|Vente|75000,00||||B009|LES BASSETS|1320|SAINT-NIZIER-LE-DESERT|01|381||A|142||||||||||||0||||||T||4450
|||||||000001|26/03/2025|Vente|75000,00||||B009|LES BASSETS|1320|SAINT-NIZIER-LE-DESERT|01|381||A|143||||||||||||0||||||P||3110
|||||||000001|26/03/2025|Vente|75000,00||||B009|LES BASSETS|1320|SAINT-NIZIER-LE-DESERT|01|381||A|144||||||||||||0||||||P||9994
|||||||000001|26/03/2025|Vente|75000,00||||B009|LES BASSETS|1320|SAINT-NIZIER-LE-DESERT|01|381||A|145||||||||||||0||||||T||8204
|||||||000001|26/03/2025|Vente|75000,00||||B074|LA FANGE|1320|SAINT-NIZIER-LE-DESERT|01|381||A|422||||||||||||0||||||P||13840
|||||||000001|26/03/2025|Vente|75000,00||||B009|LES BASSETS|1320|SAINT-NIZIER-LE-DESERT|01|381||A|789||||||||||||0||||||S||824
|||||||000001|09/04/2025|Vente|255000,00|35||RUE|0644|DE PITEGNY|1170|GEX|01|173||AD|248||175||||||||||1|3|Dépendance||0|0|||
|||||||000001|09/04/2025|Vente|255000,00|35||RUE|0644|DE PITEGNY|1170|GEX|01|173||AD|248||113|45,25|||||||||1|2|Appartement||45|2|||
|||||||000001|27/03/2025|Vente|4382,08||||B087|LA COVA|1640|BOYEUX-SAINT-JEROME|01|56||B|124||||||||||||0||||||BT||1900
|||||||000001|27/03/2025|Vente|4382,08||||B087|LA COVA|1640|BOYEUX-SAINT-JEROME|01|56||B|125||||||||||||0||||||BT||2020
|||||||000001|27/03/2025|Vente|4382,08||||B087|LA COVA|1640|BOYEUX-SAINT-JEROME|01|56||B|126||||||||||||0||||||BT||2210
|||||||000001|27/03/2025|Vente|4382,08||||B087|LA COVA|1640|BOYEUX-SAINT-JEROME|01|56||B|129||||||||||||0||||||BT||3178
|||||||000001|27/03/2025|Vente|4382,08||||B087|LA COVA|1640|BOYEUX-SAINT-JEROME|01|56||B|134||||||||||||0||||||BT||493
|||||||000001|27/03/2025|Vente|4382,08||||B087|LA COVA|1640|BOYEUX-SAINT-JEROME|01|56||B|143||||||||||||0||||||BT||2020
|||||||000001|27/03/2025|Vente|4382,08||||B087|LA COVA|1640|BOYEUX-SAINT-JEROME|01|56||B|149||||||||||||0||||||BT||1060
|||||||000001|27/03/2025|Vente|4382,08||||B033|BUISSON MOLLET|1640|BOYEUX-SAINT-JEROME|01|56||B|155||||||||||||0||||||L||1664
|||||||000001|27/03/2025|Vente|4382,08||||B033|BUISSON MOLLET|1640|BOYEUX-SAINT-JEROME|01|56||B|159||||||||||||0||||||L||630
|||||||000001|27/03/2025|Vente|4382,08||||B033|BUISSON MOLLET|1640|BOYEUX-SAINT-JEROME|01|56||B|162||||||||||||0||||||L||450
|||||||000001|27/03/2025|Vente|4382,08||||B033|BUISSON MOLLET|1640|BOYEUX-SAINT-JEROME|01|56||B|164||||||||||||0||||||L||900
|||||||000001|27/03/2025|Vente|4382,08||||B033|BUISSON MOLLET|1640|BOYEUX-SAINT-JEROME|01|56||B|166||||||||||||0||||||L||756
|||||||000001|27/03/2025|Vente|4382,08||||B108|EN FRETELAS|1640|BOYEUX-SAINT-JEROME|01|56||B|196||||||||||||0||||||L||2660
|||||||000001|27/03/2025|Vente|4382,08||||B108|EN FRETELAS|1640|BOYEUX-SAINT-JEROME|01|56||B|203||||||||||||0||||||L||2640
|||||||000001|27/03/2025|Vente|4382,08||||B108|EN FRETELAS|1640|BOYEUX-SAINT-JEROME|01|56||B|230||||||||||||0||||||L||503
|||||||000001|27/03/2025|Vente|4382,08||||B108|EN FRETELAS|1640|BOYEUX-SAINT-JEROME|01|56||B|351||||||||||||0||||||BT||790
|||||||000001|27/03/2025|Vente|4382,08||||B108|EN FRETELAS|1640|BOYEUX-SAINT-JEROME|01|56||B|371||||||||||||0||||||BT||270
|||||||000001|27/03/2025|Vente|4382,08||||B108|EN FRETELAS|1640|BOYEUX-SAINT-JEROME|01|56||B|386||||||||||||0||||||P||1720
|||||||000001|27/03/2025|Vente|4382,08||||B108|EN FRETELAS|1640|BOYEUX-SAINT-JEROME|01|56||B|399||||||||||||0||||||BT||840
|||||||000001|27/03/2025|Vente|4382,08||||B214|SOUS LOUILLON|1640|BOYEUX-SAINT-JEROME|01|56||B|931||||||||||||0||||||L||960
|||||||000001|27/03/2025|Vente|4382,08||||B214|SOUS LOUILLON|1640|BOYEUX-SAINT-JEROME|01|56||B|934||||||||||||0||||||L||670
|||||||000001|27/03/2025|Vente|4382,08||||B214|SOUS LOUILLON|1640|BOYEUX-SAINT-JEROME|01|56||B|936||||||||||||0||||||L||640
|||||||000001|27/03/2025|Vente|4382,08||||B218|SOUS MOURANNA|1640|BOYEUX-SAINT-JEROME|01|56||B|952||||||||||||0||||||BT||3530
|||||||000001|27/03/2025|Vente|4382,08||||B218|SOUS MOURANNA|1640|BOYEUX-SAINT-JEROME|01|56||B|959||||||||||||0||||||BT||340
|||||||000001|27/03/2025|Vente|4382,08||||B218|SOUS MOURANNA|1640|BOYEUX-SAINT-JEROME|01|56||B|962||||||||||||0||||||PA||1110
|||||||000001|27/03/2025|Vente|4382,08||||B218|SOUS MOURANNA|1640|BOYEUX-SAINT-JEROME|01|56||B|964||||||||||||0||||||BT||420
|||||||000001|27/03/2025|Vente|4382,08||||B218|SOUS MOURANNA|1640|BOYEUX-SAINT-JEROME|01|56||B|972||||||||||||0||||||BT||560
|||||||000001|27/03/2025|Vente|4382,08||||B218|SOUS MOURANNA|1640|BOYEUX-SAINT-JEROME|01|56||B|976||||||||||||0||||||BT||933
|||||||000001|27/03/2025|Vente|4382,08||||B159|MOURANNA|1640|BOYEUX-SAINT-JEROME|01|56||B|1022||||||||||||0||||||BT||1365
|||||||000001|27/03/2025|Vente|4382,08||||B159|MOURANNA|1640|BOYEUX-SAINT-JEROME|01|56||B|1026||||||||||||0||||||BT||920
|||||||000001|27/03/2025|Vente|4382,08||||B159|MOURANNA|1640|BOYEUX-SAINT-JEROME|01|56||B|1033||||||||||||0||||||BT||5280
|||||||000001|27/03/2025|Vente|4382,08||||B070|COMBE BUFFIERE|1640|BOYEUX-SAINT-JEROME|01|56||B|1272||||||||||||0||||||BT||2540
|||||||000001|27/03/2025|Vente|4382,08||||B070|COMBE BUFFIERE|1640|BOYEUX-SAINT-JEROME|01|56||B|1272||||||||||||0||||||BR|SAPIN|1270
|||||||000001|27/03/2025|Vente|4382,08||||B070|COMBE BUFFIERE|1640|BOYEUX-SAINT-JEROME|01|56||B|1274||||||||||||0||||||BT||2310
|||||||000001|27/03/2025|Vente|4382,08||||B070|COMBE BUFFIERE|1640|BOYEUX-SAINT-JEROME|01|56||B|1292||||||||||||0||||||BT||1350
|||||||000001|27/03/2025|Vente|4382,08||||B070|COMBE BUFFIERE|1640|BOYEUX-SAINT-JEROME|01|56||B|1322||||||||||||0||||||BT||1297
|||||||000001|27/03/2025|Vente|4382,08||||B070|COMBE BUFFIERE|1640|BOYEUX-SAINT-JEROME|01|56||B|1322||||||||||||0||||||BR|SAPIN|433
|||||||000001|27/03/2025|Vente|4382,08||||B070|COMBE BUFFIERE|1640|BOYEUX-SAINT-JEROME|01|56||B|1328||||||||||||0||||||BT||2388
|||||||000001|27/03/2025|Vente|4382,08||||B199|SAINT BERNARD|1640|BOYEUX-SAINT-JEROME|01|56||B|1334||||||||||||0||||||BT||855
|||||||000001|27/03/2025|Vente|4382,08||||B199|SAINT BERNARD|1640|BOYEUX-SAINT-JEROME|01|56||B|1334||||||||||||0||||||BR|SAPIN|285
|||||||000001|27/03/2025|Vente|4382,08||||B199|SAINT BERNARD|1640|BOYEUX-SAINT-JEROME|01|56||B|1339||||||||||||0||||||BT||1770
|||||||000001|27/03/2025|Vente|4382,08||||B199|SAINT BERNARD|1640|BOYEUX-SAINT-JEROME|01|56||B|1348||||||||||||0||||||BT||2320
|||||||000001|27/03/2025|Vente|4382,08||||B199|SAINT BERNARD|1640|BOYEUX-SAINT-JEROME|01|56||B|1361||||||||||||0||||||BT||1200
|||||||000001|27/03/2025|Vente|4382,08||||B199|SAINT BERNARD|1640|BOYEUX-SAINT-JEROME|01|56||B|1369||||||||||||0||||||BT||2860
|||||||000001|27/03/2025|Vente|4382,08||||B199|SAINT BERNARD|1640|BOYEUX-SAINT-JEROME|01|56||B|1381||||||||||||0||||||BT||640
|||||||000001|27/03/2025|Vente|4382,08||||B199|SAINT BERNARD|1640|BOYEUX-SAINT-JEROME|01|56||B|1387||||||||||||0||||||BR|SAPIN|4163
|||||||000001|27/03/2025|Vente|4382,08||||B199|SAINT BERNARD|1640|BOYEUX-SAINT-JEROME|01|56||B|1395||||||||||||0||||||BT||820
|||||||000001|27/03/2025|Vente|4382,08||||B220|SOUS PEROUSES|1640|BOYEUX-SAINT-JEROME|01|56||B|1685||||||||||||0||||||BT||237
|||||||000001|27/03/2025|Vente|4382,08||||B167|AUX PEROUSES|1640|BOYEUX-SAINT-JEROME|01|56||B|1696||||||||||||0||||||BT||1359
|||||||000001|27/03/2025|Vente|4382,08||||B167|AUX PEROUSES|1640|BOYEUX-SAINT-JEROME|01|56||B|1697||||||||||||0||||||BT||2439
|||||||000001|27/03/2025|Vente|4382,08||||B024|BOIS MONSIEUR|1640|BOYEUX-SAINT-JEROME|01|56||B|2080||||||||||||0||||||BT||1667
|||||||000001|27/03/2025|Vente|4382,08||||B024|BOIS MONSIEUR|1640|BOYEUX-SAINT-JEROME|01|56||B|2086||||||||||||0||||||PA||840
|||||||000001|27/03/2025|Vente|4382,08||||B024|BOIS MONSIEUR|1640|BOYEUX-SAINT-JEROME|01|56||B|2109||||||||||||0||||||BT||780
|||||||000001|27/03/2025|Vente|4382,08||||B024|BOIS MONSIEUR|1640|BOYEUX-SAINT-JEROME|01|56||B|2123||||||||||||0||||||BT||592
|||||||000001|27/03/2025|Vente|4382,08||||B024|BOIS MONSIEUR|1640|BOYEUX-SAINT-JEROME|01|56||B|2134||||||||||||0||||||BT||780
|||||||000001|27/03/2025|Vente|4382,08||||B024|BOIS MONSIEUR|1640|BOYEUX-SAINT-JEROME|01|56||B|2138||||||||||||0||||||BT||360
|||||||000001|27/03/2025|Vente|4382,08||||B024|BOIS MONSIEUR|1640|BOYEUX-SAINT-JEROME|01|56||B|2143||||||||||||0||||||BT||1000
|||||||000001|27/03/2025|Vente|4382,08||||B023|BOIS GARGA|1640|BOYEUX-SAINT-JEROME|01|56||B|2149||||||||||||0||||||BR|SAPIN|2300
|||||||000001|27/03/2025|Vente|4382,08||||B023|BOIS GARGA|1640|BOYEUX-SAINT-JEROME|01|56||B|2160||||||||||||0||||||BT||407
|||||||000001|27/03/2025|Vente|4382,08||||B023|BOIS GARGA|1640|BOYEUX-SAINT-JEROME|01|56||B|2166||||||||||||0||||||BT||770
|||||||000001|27/03/2025|Vente|4382,08||||B023|BOIS GARGA|1640|BOYEUX-SAINT-JEROME|01|56||B|2172||||||||||||0||||||BT||1040
|||||||000001|27/03/2025|Vente|4382,08||||B023|BOIS GARGA|1640|BOYEUX-SAINT-JEROME|01|56||B|2184||||||||||||0||||||BT||1250
|||||||000001|27/03/2025|Vente|4382,08||||B023|BOIS GARGA|1640|BOYEUX-SAINT-JEROME|01|56||B|2205||||||||||||0||||||BT||1937
|||||||000001|27/03/2025|Vente|4382,08||||B023|BOIS GARGA|1640|BOYEUX-SAINT-JEROME|01|56||B|2212||||||||||||0||||||BT||600
|||||||000001|27/03/2025|Vente|4382,08||||B023|BOIS GARGA|1640|BOYEUX-SAINT-JEROME|01|56||B|2226||||||||||||0||||||BT||78
|||||||000001|27/03/2025|Vente|4382,08||||B023|BOIS GARGA|1640|BOYEUX-SAINT-JEROME|01|56||B|2230||||||||||||0||||||BT||740
|||||||000001|27/03/2025|Vente|4382,08||||B023|BOIS GARGA|1640|BOYEUX-SAINT-JEROME|01|56||B|2250||||||||||||0||||||BT||2054
|||||||000001|27/03/2025|Vente|4382,08||||B022|BOIS DEVANT|1640|BOYEUX-SAINT-JEROME|01|56||B|2443||||||||||||0||||||BT||398
|||||||000001|27/03/2025|Vente|4382,08||||B022|BOIS DEVANT|1640|BOYEUX-SAINT-JEROME|01|56||B|2450||||||||||||0||||||BT||743
|||||||000001|27/03/2025|Vente|4382,08||||B022|BOIS DEVANT|1640|BOYEUX-SAINT-JEROME|01|56||B|2457||||||||||||0||||||BT||1210
|||||||000001|27/03/2025|Vente|4382,08||||B208|SOUS LA ROCHE|1640|BOYEUX-SAINT-JEROME|01|56||B|2729||||||||||||0||||||BT||213
|||||||000001|27/03/2025|Vente|4382,08||||B069|COMBE BENOT|1640|BOYEUX-SAINT-JEROME|01|56||B|3585||||||||||||0||||||L||444
|||||||000001|27/03/2025|Vente|4382,08||||B099|AUX ERVAUX|1640|BOYEUX-SAINT-JEROME|01|56||B|4497||||||||||||0||||||BT||4253
|||||||000001|27/03/2025|Vente|4382,08||||B099|AUX ERVAUX|1640|BOYEUX-SAINT-JEROME|01|56||B|4497||||||||||||0||||||BR|SAPIN|2127
|||||||000001|27/03/2025|Vente|4382,08||||B099|AUX ERVAUX|1640|BOYEUX-SAINT-JEROME|01|56||B|4506||||||||||||0||||||BT||491
|||||||000001|27/03/2025|Vente|4382,08||||B099|AUX ERVAUX|1640|BOYEUX-SAINT-JEROME|01|56||B|4512||||||||||||0||||||BT||160
|||||||000001|27/03/2025|Vente|4382,08||||B099|AUX ERVAUX|1640|BOYEUX-SAINT-JEROME|01|56||B|4526||||||||||||0||||||BT||1030
|||||||000001|27/03/2025|Vente|4382,08||||B099|AUX ERVAUX|1640|BOYEUX-SAINT-JEROME|01|56||B|4548||||||||||||0||||||BT||430
|||||||000001|27/03/2025|Vente|4382,08||||B099|AUX ERVAUX|1640|BOYEUX-SAINT-JEROME|01|56||B|4556||||||||||||0||||||BT||450
